SiteName,latitude,longitude,sample_duration,date_local,units_of_measure,arithmetic_mean,aqi,local_site_name,site_address
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,6/21/2024,Parts per million,0.133333,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,6/22/2024,Parts per million,0.156522,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,6/22/2024,Parts per million,0.154167,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,6/23/2024,Parts per million,0.134783,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,6/23/2024,Parts per million,0.170833,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,6/24/2024,Parts per million,0.078261,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,6/24/2024,Parts per million,0.095833,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,6/25/2024,Parts per million,0.169565,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,6/25/2024,Parts per million,0.154167,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,6/26/2024,Parts per million,0.15,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,6/26/2024,Parts per million,0.1625,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,6/27/2024,Parts per million,0.065217,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,6/27/2024,Parts per million,0.070833,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,6/28/2024,Parts per million,0.128571,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,6/28/2024,Parts per million,0.145833,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,6/29/2024,Parts per million,0.2,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,6/29/2024,Parts per million,0.179167,5,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,6/30/2024,Parts per million,0.13913,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,6/30/2024,Parts per million,0.170833,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/1/2024,Parts per million,0.221739,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/1/2024,Parts per million,0.229167,5,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/2/2024,Parts per million,0.221739,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/2/2024,Parts per million,0.229167,5,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/3/2024,Parts per million,0.17619,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/3/2024,Parts per million,0.1875,5,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/4/2024,Parts per million,0.230435,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/4/2024,Parts per million,0.208333,5,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/5/2024,Parts per million,0.247826,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/5/2024,Parts per million,0.3,6,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/6/2024,Parts per million,0.256522,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/6/2024,Parts per million,0.275,7,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/7/2024,Parts per million,0.530435,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/7/2024,Parts per million,0.516667,16,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/8/2024,Parts per million,0.105556,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/8/2024,Parts per million,0.333333,10,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/9/2024,Parts per million,0.066667,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/9/2024,Parts per million,0.034783,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/10/2024,Parts per million,0.078947,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/10/2024,Parts per million,0.09375,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/11/2024,Parts per million,0.155,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/11/2024,Parts per million,0.122727,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/12/2024,Parts per million,0.142857,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/12/2024,Parts per million,0.1625,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/13/2024,Parts per million,0.108696,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/13/2024,Parts per million,0.1,1,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/14/2024,Parts per million,0.165217,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/14/2024,Parts per million,0.154167,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/15/2024,Parts per million,0.186957,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/15/2024,Parts per million,0.179167,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/16/2024,Parts per million,0.191304,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/16/2024,Parts per million,0.2,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/17/2024,Parts per million,0.180952,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/17/2024,Parts per million,0.178261,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/18/2024,Parts per million,0.204348,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/18/2024,Parts per million,0.179167,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/19/2024,Parts per million,0.169565,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/19/2024,Parts per million,0.179167,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/20/2024,Parts per million,0.156522,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/20/2024,Parts per million,0.166667,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/21/2024,Parts per million,0.186957,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/21/2024,Parts per million,0.195833,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/22/2024,Parts per million,0.108696,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/22/2024,Parts per million,0.1,1,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/23/2024,Parts per million,0.165217,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/23/2024,Parts per million,0.1625,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/24/2024,Parts per million,0.166667,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/24/2024,Parts per million,0.182609,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/25/2024,Parts per million,0.247826,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/25/2024,Parts per million,0.225,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/26/2024,Parts per million,0.169565,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/26/2024,Parts per million,0.2,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/27/2024,Parts per million,0.186957,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/27/2024,Parts per million,0.2,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/28/2024,Parts per million,0.226087,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/28/2024,Parts per million,0.216667,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/29/2024,Parts per million,0.186957,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/29/2024,Parts per million,0.2,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/30/2024,Parts per million,0.173913,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/30/2024,Parts per million,0.195833,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,7/31/2024,Parts per million,0.18,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,7/31/2024,Parts per million,0.165217,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/1/2024,Parts per million,0.235714,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/1/2024,Parts per million,0.258333,5,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/5/2024,Parts per million,0.12,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/5/2024,Parts per million,0.1,1,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/6/2024,Parts per million,0.156522,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/6/2024,Parts per million,0.154167,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/7/2024,Parts per million,0.152381,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/7/2024,Parts per million,0.152174,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/8/2024,Parts per million,0.12381,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/8/2024,Parts per million,0.122727,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/9/2024,Parts per million,0.078261,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/9/2024,Parts per million,0.070833,1,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/10/2024,Parts per million,0.26087,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/10/2024,Parts per million,0.233333,5,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/11/2024,Parts per million,0.204348,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/11/2024,Parts per million,0.225,5,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/12/2024,Parts per million,0.213043,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/12/2024,Parts per million,0.2,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/13/2024,Parts per million,0.217391,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/13/2024,Parts per million,0.2,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/14/2024,Parts per million,0.233333,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/14/2024,Parts per million,0.23913,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/15/2024,Parts per million,0.230435,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/15/2024,Parts per million,0.2125,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/16/2024,Parts per million,0.247826,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/16/2024,Parts per million,0.2625,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/17/2024,Parts per million,0.182609,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/17/2024,Parts per million,0.170833,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/18/2024,Parts per million,0.195652,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/18/2024,Parts per million,0.204167,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/19/2024,Parts per million,0.178261,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/19/2024,Parts per million,0.2,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/20/2024,Parts per million,0.173913,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/20/2024,Parts per million,0.175,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/21/2024,Parts per million,0.17619,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/21/2024,Parts per million,0.178261,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/22/2024,Parts per million,0.226087,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/22/2024,Parts per million,0.208333,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/23/2024,Parts per million,0.282609,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/23/2024,Parts per million,0.291667,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/24/2024,Parts per million,0.221739,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/24/2024,Parts per million,0.254167,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/25/2024,Parts per million,0.2,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/25/2024,Parts per million,0.2,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/26/2024,Parts per million,0.176923,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/26/2024,Parts per million,0.173333,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/27/2024,Parts per million,0.2125,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/27/2024,Parts per million,0.2,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/28/2024,Parts per million,0.080952,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/28/2024,Parts per million,0.117391,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/29/2024,Parts per million,0.113636,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/29/2024,Parts per million,0.104167,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/30/2024,Parts per million,0.2,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/30/2024,Parts per million,0.2,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,8/31/2024,Parts per million,0.208696,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,8/31/2024,Parts per million,0.2,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,9/1/2024,Parts per million,0.2,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,9/1/2024,Parts per million,0.2,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,9/2/2024,Parts per million,0.156522,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,9/2/2024,Parts per million,0.1625,2,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,9/3/2024,Parts per million,0.243478,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,9/3/2024,Parts per million,0.229167,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,9/4/2024,Parts per million,0.214286,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,9/4/2024,Parts per million,0.23913,5,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,1 HOUR,9/5/2024,Parts per million,0.2,NA,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,8-HR RUN AVG END HOUR,9/5/2024,Parts per million,0.1875,3,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
